Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
595,0,39,1,0,2,0,1,9403,0,6933608,300,0,1,39,1,700,112836,2.191,3,20605,0,1,0,1,18313,1,4,4339,1,0,1,1,0,1,3,3,61.449,0,3,9,12,724242,603000000000.0,9214770920,39,2
596,0,40,1,0,3,0,1,31774,12533,701014,240,0,0,37,1,559,531684,0.0,1,0,0,0,2,1,1911818,1,4,19537,2,3,1,0,1,1,3,1,1.318,2,3,2,2,646981,524000000000.0,9158189705,40,15
597,0,17,1,0,1,0,1,33233,0,133945,24,1,1,26,0,696,398796,1.76,2,58478,0,0,2,1,545667,0,4,15031,1,0,1,1,3,216,1,1,0.336,0,2,7,8,57278,186000000000.0,9977216880,17,0
598,0,13,1,0,2,0,0,18099,16546,6750040,360,0,0,44,0,591,415740,0.244,3,8457,0,0,1,1,1299757,0,3,21936,0,5,1,1,0,0,0,1,16.236,2,2,8,14,584174,789000000000.0,9284540182,13,14
599,0,32,1,0,0,1,1,107782,0,342613,36,1,1,34,0,739,1293384,0.084,5,9101,2,0,0,1,4517535,0,4,50666,3,1,1,1,4,0,4,0,0.265,0,2,1,0,607539,2839482322.0,9041447432,32,3
600,0,31,1,0,2,0,1,80003,24369,530982,24,1,1,30,0,641,1252464,0.102,2,10664,0,0,0,1,3804654,0,2,50708,1,2,1,0,1,1,1,0,0.424,2,2,2,2,671500,660000000000.0,9423227752,31,15
601,0,38,0,1,2,0,1,51570,0,1095468,240,1,2,29,1,621,618840,0.667,1,34401,1,0,1,1,1650468,0,4,33758,1,5,0,1,0,0,0,2,1.77,0,2,0,5,936321,303000000000.0,9005937775,38,13
602,0,18,1,1,2,0,0,3000,0,890459,240,1,0,41,1,806,36000,4.991,1,14973,1,0,0,1,0,0,3,2000,0,4,1,1,1,1,4,3,24.735,2,2,3,11,624955,983000000000.0,9469029831,18,16
603,0,28,0,1,0,0,1,83774,55253,454655,360,1,1,34,0,626,1668324,0.495,3,68806,0,0,1,1,5298873,1,1,65915,2,1,0,1,0,120,2,2,0.273,2,0,9,12,310255,842000000000.0,9670805685,28,11
604,0,23,0,0,1,0,2,33360,0,867548,120,0,1,34,0,627,400320,0.0,1,0,1,3,1,5,1453491,1,0,12398,3,6,1,1,4,215,2,3,2.167,1,3,7,28,984842,63621986550.0,9494440766,23,9
605,0,26,0,0,0,0,1,5723,0,796343,360,1,1,26,1,800,68676,0.6,1,3432,0,0,0,1,505817,0,3,2000,3,1,1,1,0,215,1,2,11.596,1,4,9,24,827949,340000000000.0,9226261142,26,5
606,0,1,1,1,1,0,0,26138,0,745409,36,1,1,31,1,644,313656,1.363,0,35626,0,0,0,1,1467257,0,4,13970,1,0,1,0,0,24,0,2,2.377,1,2,0,5,559253,259000000000.0,9991962341,1,13
607,0,24,1,1,1,1,2,64480,68574,313800,24,1,1,18,0,705,1596648,0.0,5,0,0,0,10,1,5055090,0,4,60313,0,3,1,0,4,0,3,1,0.197,2,2,9,12,355503,385000000000.0,9333430311,24,12
608,0,36,1,0,1,0,2,58443,62141,8421845,300,0,0,20,1,584,1447008,0.172,3,20769,0,0,9,3,4099625,1,2,48012,4,6,1,1,3,155,4,4,5.82,0,0,5,1,200113,605000000000.0,9694535365,36,6
609,0,22,0,1,0,1,1,53961,0,2494590,360,1,1,48,1,701,647532,0.813,1,43897,1,0,0,1,2173210,1,2,21705,1,1,0,1,2,1,4,3,3.852,0,4,9,6,422050,699000000000.0,9450809594,22,3
610,0,4,1,0,0,0,1,5000,0,9228303,300,1,2,44,1,715,60000,3.077,3,15384,0,0,2,1,0,0,4,5000,1,1,1,1,0,221,4,2,153.805,0,2,2,18,653045,269000000000.0,9130742359,4,15
611,0,17,1,1,1,0,1,5631,0,152760,48,1,0,28,1,710,67572,7.705,4,43385,0,0,1,1,0,1,4,2000,1,2,1,1,2,218,0,2,2.261,2,2,9,12,978429,614000000000.0,9454307963,17,2
612,0,35,0,0,0,0,1,16623,7132,3014822,300,1,1,33,1,612,285060,0.991,3,23541,0,0,0,1,392837,0,4,16821,4,4,1,1,1,217,0,0,10.576,1,4,0,20,305569,8178522115.0,9871845235,35,5
613,0,25,1,0,0,0,1,22266,0,10243165,300,0,1,22,1,576,267192,0.0,3,0,0,0,1,1,887965,0,4,16564,3,5,1,0,0,81,4,4,38.336,1,3,6,4,351083,874000000000.0,9652377729,25,11
614,0,0,1,1,0,1,1,39475,25106,636577,24,1,0,18,0,628,774972,0.0,5,0,2,0,0,1,2053001,1,3,25227,1,1,1,1,4,1,3,0,0.821,2,2,7,28,787184,634000000000.0,9810558000,0,17
615,0,38,1,0,0,1,1,50729,0,11722952,180,0,2,27,1,682,608748,0.0,3,0,1,2,0,1,1672561,0,3,19571,0,4,1,0,3,0,4,2,19.257,2,2,1,27,388661,221000000000.0,9439136817,38,14
616,0,25,0,1,0,1,1,61018,0,1288244,60,1,1,39,0,687,732216,0.0,1,0,0,0,3,1,2837074,0,4,25026,3,1,1,1,3,221,1,3,1.759,0,3,4,17,897735,137000000000.0,9297352595,25,9
617,0,39,0,0,0,0,2,3000,0,9711138,120,1,0,49,1,609,36000,0.0,3,0,0,0,3,4,383053,0,3,2000,2,2,0,0,0,1,0,0,269.754,2,3,0,20,710017,227000000000.0,9573532366,39,8
618,0,1,0,0,0,0,2,48064,9021,170343,24,1,0,31,0,682,685020,0.326,5,18631,0,0,1,1,3056506,0,2,20742,0,4,1,1,3,0,0,0,0.249,2,2,5,1,285092,76108708269.0,9718236010,1,6
619,0,31,0,0,1,1,2,40941,27221,301774,24,0,1,29,1,577,817944,0.736,5,50145,0,0,3,1,2013528,0,1,34946,1,5,1,1,3,1,1,1,0.369,0,2,2,2,505970,616000000000.0,9846735742,31,17
620,0,31,1,0,2,1,1,30644,0,6352787,360,1,1,35,1,654,367728,0.689,3,21117,1,0,3,1,911502,0,4,13769,0,5,1,1,2,0,3,4,17.276,1,2,0,20,192756,223000000000.0,9922256062,31,1
621,0,13,1,1,1,0,2,38936,0,1695624,240,1,1,22,0,654,467232,0.251,1,9766,1,0,5,5,748429,0,4,13622,3,4,1,0,4,215,2,4,3.629,0,2,0,5,166205,63731180467.0,9413075384,13,15
622,0,29,2,1,0,0,2,61425,14769,290764,60,1,2,38,0,765,914328,0.06,4,4537,2,0,2,3,4224090,0,4,38555,4,3,1,1,0,221,1,4,0.318,0,3,5,1,234927,201000000000.0,9975615470,29,12
623,0,18,0,1,0,0,3,8740,11944,5582518,300,0,0,24,1,565,248208,0.955,3,19750,3,0,0,1,772607,0,2,10648,1,2,1,1,0,221,4,2,22.491,0,2,8,21,231539,912000000000.0,9564091969,18,9
624,0,0,0,1,0,0,1,21341,0,145433,24,1,1,40,1,627,256092,1.093,4,23333,2,0,2,1,562012,0,4,21341,2,6,1,1,1,218,1,4,0.568,1,2,3,26,178976,788000000000.0,9620197121,0,17
625,0,1,0,0,0,0,3,21753,0,547222,240,0,1,42,1,477,261036,1.544,1,33587,2,0,0,1,565725,0,4,13709,0,4,1,1,3,215,4,3,2.096,1,2,9,12,644717,394000000000.0,9987312677,1,10
626,0,24,0,1,3,0,1,101269,16741,555793,48,0,1,39,0,586,1416120,0.258,0,30476,0,0,15,1,4915456,0,4,56659,0,4,1,1,1,18,2,1,0.392,1,2,2,7,374373,228000000000.0,9865339431,24,8
627,0,0,1,0,3,0,1,10534,0,492774,60,0,1,55,1,599,126408,0.0,6,0,2,0,1,1,670237,1,4,2954,1,0,1,1,2,220,0,0,3.898,0,2,7,28,357011,431000000000.0,9191505764,0,7
628,0,25,1,1,1,0,1,37382,0,922024,360,0,2,43,0,521,448584,0.0,3,0,1,1,2,1,1185579,1,4,5747,3,6,1,0,0,221,0,2,2.055,0,3,3,13,303042,747000000000.0,9486764979,25,2
629,0,1,1,0,2,1,2,9241,0,768491,60,0,0,26,1,496,110892,4.088,0,37778,1,0,0,4,671828,0,1,5859,3,3,1,1,0,221,4,1,6.93,0,2,9,12,635681,637000000000.0,9553730964,1,11
630,0,22,1,1,0,0,1,48594,27528,677857,24,1,0,50,0,684,913464,0.0,2,0,2,0,3,1,2820673,1,1,37073,1,5,1,0,4,216,2,1,0.742,1,4,3,11,484303,771000000000.0,9059702551,22,14
631,0,11,1,1,0,1,0,45309,8806,2593523,240,1,1,36,0,781,649380,0.029,3,1596,2,0,5,1,1578393,0,2,28653,3,1,1,1,2,1,2,4,3.994,1,4,5,15,417348,764000000000.0,9895965466,11,10
632,0,4,1,0,2,0,1,43673,0,205068,240,1,2,35,0,763,524076,1.012,1,44177,1,0,1,1,633708,0,4,15884,4,2,1,1,1,221,1,0,0.391,2,2,9,6,374997,443000000000.0,9939344974,4,10
633,0,4,1,0,0,0,1,64803,0,636331,180,1,2,24,0,647,777636,0.0,1,0,0,0,0,1,2475343,1,3,37681,2,0,1,1,1,62,2,0,0.818,1,2,3,26,928039,641000000000.0,9629739889,4,5
634,0,14,1,1,0,0,1,46825,56408,27857,36,1,1,26,0,734,1238796,0.314,5,32381,1,0,2,1,3852602,1,1,59252,4,1,1,0,1,184,0,0,0.022,2,4,2,2,770793,211000000000.0,9548534655,14,6
635,0,32,1,1,1,0,1,40674,19359,6889379,240,1,2,29,1,672,720396,0.415,3,24911,2,0,3,1,1860502,0,4,19316,4,3,1,1,0,146,4,3,9.563,2,2,3,11,24935,203000000000.0,9293900251,32,17
636,0,11,0,0,2,0,1,79441,0,6441500,360,1,0,40,1,653,953292,0.305,3,24206,0,0,1,1,3333786,0,4,31925,0,4,0,1,0,0,2,1,6.757,1,4,2,2,379265,757000000000.0,9086199314,11,12
637,0,29,0,1,2,0,1,53967,23830,418667,48,1,2,18,0,601,933564,0.26,5,20237,1,0,10,1,2661294,0,4,38307,2,3,1,1,4,219,4,0,0.448,0,3,5,1,590738,346000000000.0,9034236220,29,10
638,0,1,1,1,0,0,1,28387,20136,304419,12,1,2,36,0,629,582276,0.0,5,0,0,0,1,1,1631403,0,0,23034,1,2,1,0,3,1,0,4,0.523,0,2,0,5,738707,742000000000.0,9686800852,1,5
639,0,0,1,0,2,0,2,8582,0,7372279,120,1,2,44,0,628,102984,0.0,3,0,2,0,3,0,1041052,0,4,8582,1,2,1,1,2,217,4,1,71.587,0,2,7,8,998597,218000000000.0,9502385022,0,4
640,0,1,0,1,1,0,0,14562,0,86823,12,1,0,29,0,742,174744,1.397,5,20340,1,0,4,1,382924,0,4,5856,0,3,1,1,3,1,2,0,0.497,0,2,3,26,925971,665000000000.0,9930202569,1,15
641,0,2,1,1,0,1,0,58378,0,3465702,360,1,1,25,1,624,700536,0.958,3,55898,0,0,5,1,1523905,0,4,23682,3,4,1,1,2,0,2,3,4.947,0,3,0,20,37981,30334677116.0,9750762799,2,12
642,0,17,1,1,0,0,1,80035,5801,309132,36,0,1,40,0,599,1030032,0.081,2,6931,0,0,12,1,2991017,1,4,38086,3,4,0,1,3,1,3,4,0.3,1,2,8,14,123853,24530123984.0,9723034202,17,4
643,0,0,0,1,1,0,1,34129,23166,200481,48,1,0,46,0,603,687540,0.627,5,35932,0,0,1,1,2786031,0,3,27002,3,5,1,1,4,0,4,4,0.292,2,2,9,6,58070,190000000000.0,9764871775,0,5
644,0,32,1,1,0,1,0,33618,19475,627238,240,1,2,36,0,667,637116,0.219,1,11637,2,0,5,1,1672330,0,4,24756,0,2,1,1,2,0,4,2,0.984,1,2,7,8,898146,992000000000.0,9725812259,32,0
645,0,17,1,0,1,1,1,46855,0,4409203,360,1,2,29,0,605,562260,0.0,3,0,0,0,4,1,2250268,0,2,17789,0,1,1,1,2,1,2,2,7.842,1,2,3,13,775829,567000000000.0,9791212110,17,15
646,0,32,0,1,1,1,1,57521,0,1033358,180,1,2,34,0,735,690252,0.475,1,27301,1,0,1,1,3029417,0,4,23835,1,6,1,1,0,28,3,2,1.497,0,2,5,1,82913,804000000000.0,9403925199,32,5
647,0,38,1,1,3,0,1,101807,0,580746,60,0,2,40,0,612,1221684,0.422,2,42931,0,2,3,1,4258577,0,4,34528,4,3,1,1,3,0,0,2,0.475,1,2,8,14,278295,952000000000.0,9387220542,38,17
648,0,29,0,1,1,0,2,3000,0,1208385,360,1,1,34,1,653,36000,6.745,3,20236,1,0,6,4,699447,0,4,2000,4,2,0,0,1,86,3,2,33.566,0,3,2,18,698302,265000000000.0,9444704887,29,3
649,0,2,1,0,2,0,3,8902,2227,1358253,180,1,2,41,0,682,133548,0.446,1,4964,1,0,0,1,364534,0,2,2000,2,6,1,0,3,31,1,2,10.171,2,3,3,13,966463,505000000000.0,9195377492,2,13
650,0,29,1,1,0,0,2,29695,15293,5751290,300,0,1,33,1,422,539856,0.305,3,13712,0,0,2,4,2205916,0,4,17864,2,5,1,1,0,217,0,3,10.653,1,3,7,8,659152,296000000000.0,9259206165,29,4
651,0,4,1,0,0,0,1,79450,0,903670,120,1,2,35,0,608,953400,0.422,1,33509,0,0,2,1,2532912,1,2,36561,0,3,1,1,3,0,1,0,0.948,2,2,2,2,435189,921000000000.0,9630295596,4,10
652,0,2,1,0,0,0,1,85676,0,1500755,180,0,0,32,1,591,1028112,0.104,1,8928,2,0,5,1,3351659,0,1,43868,0,6,1,0,1,221,2,1,1.46,2,3,7,8,223519,726000000000.0,9498085133,2,15
653,0,13,0,0,3,0,1,23223,0,10403152,240,1,0,42,1,612,278676,1.004,3,23321,2,0,3,1,473301,1,2,11038,3,2,1,0,4,221,3,1,37.331,2,2,0,23,446450,800000000000.0,9121548158,13,17
654,0,13,1,1,0,1,2,65529,0,8701361,240,1,0,19,0,615,786348,0.356,3,23361,0,0,3,3,3066759,0,4,33757,2,1,1,1,0,221,3,2,11.066,2,2,7,28,514021,876000000000.0,9806442006,13,14
655,0,1,1,1,0,0,2,34792,0,85849,24,1,0,38,0,733,417504,0.986,4,34321,1,0,5,1,529812,0,1,23457,1,5,1,1,2,0,4,3,0.206,2,2,3,13,503863,779000000000.0,9419623421,1,17
656,0,25,0,1,0,0,1,5000,0,1043137,180,1,1,50,1,605,60000,4.562,1,22809,0,0,1,1,0,0,0,2849,3,5,1,1,3,0,3,3,17.386,0,3,7,8,478386,213000000000.0,9831478911,25,6
657,0,22,1,1,0,0,1,67110,0,2160131,360,0,1,45,1,630,805320,0.364,1,24460,0,1,1,1,1889390,0,1,30595,2,6,0,0,2,45,0,3,2.682,0,4,3,26,787667,270000000000.0,9318003666,22,16
658,0,4,1,0,0,1,2,34849,0,357854,12,1,2,46,0,686,418188,0.525,4,18305,0,0,1,0,1533156,0,2,11889,4,3,1,1,2,221,3,1,0.856,2,2,6,16,73693,532853863.0,9105052438,4,10
659,0,20,0,1,2,0,1,60489,0,4623005,180,0,2,37,0,576,725868,0.0,3,0,1,0,4,1,2776218,1,4,28625,1,2,1,1,2,221,3,4,6.369,0,4,5,9,770427,58269299007.0,9686276332,20,4
660,0,4,1,0,1,0,3,13958,0,1277509,72,1,2,30,0,688,167496,0.0,0,0,0,0,0,1,171744,0,2,8086,4,5,1,1,2,1,0,1,7.627,2,2,0,23,534722,963000000000.0,9267136841,4,16
661,0,9,1,1,0,1,2,3000,0,2658565,240,1,0,26,1,706,36000,9.643,1,28929,1,0,0,1,360077,0,4,3000,2,0,1,0,3,54,0,4,73.849,1,3,2,2,238048,282000000000.0,9279187506,9,6
662,0,1,1,1,2,0,1,59902,10247,4743237,240,0,1,43,1,595,841788,0.0,3,0,1,0,0,1,2685112,0,2,36188,0,3,1,1,4,217,0,1,5.635,0,2,1,25,997376,107000000000.0,9192797617,1,3
663,0,38,1,1,0,0,1,54248,0,7766520,300,1,0,35,0,717,650976,0.229,3,12404,2,0,2,1,2100934,0,4,28890,2,3,1,0,4,151,2,3,11.931,1,2,2,18,361871,970000000000.0,9665686295,38,15
664,0,9,0,0,1,0,3,12797,0,654339,60,0,1,33,0,508,153564,0.0,2,0,1,2,0,1,0,0,4,3152,2,5,1,1,2,221,4,4,4.261,2,3,6,4,729704,735000000000.0,9460742990,9,2
665,0,17,1,0,1,0,1,28185,0,177200,36,1,1,33,0,611,338220,1.011,2,28508,1,0,0,1,1279114,1,2,9338,2,5,1,1,1,1,3,0,0.524,0,2,9,24,112282,730000000000.0,9708089747,17,5
666,0,0,1,1,1,0,1,49052,45539,405513,36,1,2,34,0,755,1135092,0.286,5,27080,0,0,2,1,3913073,0,4,43596,3,4,1,1,2,221,2,4,0.357,0,2,5,1,524897,995000000000.0,9673478536,0,4
667,0,18,1,0,1,0,2,66393,0,1341680,120,1,1,22,0,729,796716,0.466,1,30931,1,0,3,3,2795296,0,1,29938,0,6,1,1,2,221,1,2,1.684,2,2,5,15,888085,650000000000.0,9605210262,18,2
668,0,13,1,1,1,0,3,6680,5184,2278065,180,0,0,36,1,512,142368,0.452,1,5365,0,1,0,1,544079,0,4,2275,0,4,1,1,4,48,4,1,16.001,0,2,4,22,698502,649000000000.0,9813088983,13,0
669,0,10,1,1,1,0,0,28608,7325,4876962,360,1,1,47,0,721,431196,0.747,3,26842,3,0,2,1,1251748,0,4,16448,4,3,1,1,0,0,0,3,11.31,2,4,8,21,949909,488000000000.0,9302750003,10,0
670,0,0,1,1,0,0,1,82610,55939,478918,24,1,2,41,0,710,1662588,0.0,4,0,1,0,8,1,5371598,0,2,62840,4,4,1,1,2,0,3,4,0.288,0,2,8,10,867976,662000000000.0,9849378467,0,0
671,0,13,1,1,0,0,1,37316,25282,398719,24,1,1,34,0,685,751176,0.572,2,35800,1,0,0,1,1773602,1,2,27044,0,2,1,1,1,1,1,3,0.531,0,2,5,1,296402,18726001365.0,9103444429,13,0
672,0,13,1,0,0,1,3,12599,0,5460645,360,1,0,37,1,626,151188,1.52,3,19150,0,0,1,1,213384,0,1,2000,4,4,1,1,4,0,4,0,36.118,0,2,7,28,61916,457000000000.0,9155996725,13,11
673,0,31,1,0,0,0,1,80026,0,3991560,360,1,2,18,0,783,960312,0.188,3,15023,0,0,4,1,3146574,0,0,40831,2,2,1,1,1,217,0,3,4.157,0,2,6,3,682306,219000000000.0,9476484559,31,10
674,0,31,1,0,1,0,2,28471,28115,124503,36,1,2,30,0,682,679032,0.263,6,14887,2,0,1,2,1877011,0,2,22762,0,1,1,1,4,220,0,2,0.183,2,2,3,26,914095,521000000000.0,9553129003,31,13
675,0,18,1,0,2,0,1,55208,47968,465502,24,1,0,37,0,648,1238112,0.0,4,0,0,0,0,1,3893704,0,2,55331,3,4,0,1,2,221,1,1,0.376,0,2,6,16,507328,212000000000.0,9839585585,18,14
676,0,4,0,0,1,0,2,85359,0,6423149,240,1,2,38,0,772,1024308,0.0,3,0,0,0,9,1,2868587,1,1,35226,1,1,1,1,4,0,2,4,6.271,1,2,6,16,201307,425000000000.0,9917105080,4,12
677,0,13,1,0,1,0,1,74998,0,3835914,300,0,2,36,1,624,899976,0.588,3,44064,3,2,6,1,3248637,0,4,31843,2,6,1,1,1,221,2,0,4.262,0,2,9,24,681408,148000000000.0,9478417159,13,7
678,0,13,1,0,0,0,1,102829,100725,3862262,240,1,2,25,0,602,2442648,0.049,3,9937,1,0,7,1,7708615,0,3,97762,4,6,1,1,2,221,3,1,1.581,0,2,3,26,70969,345000000000.0,9331836113,13,10
679,0,24,1,1,0,1,1,5000,0,472284,48,0,1,27,1,579,60000,3.342,5,16709,0,2,1,1,179023,0,4,2000,2,0,1,1,4,195,2,4,7.871,2,2,5,9,124851,261000000000.0,9787304862,24,1
680,0,38,1,0,1,0,1,90499,0,871771,36,1,1,32,0,667,1085988,0.45,0,40715,0,0,9,1,3339213,0,4,40868,1,1,1,1,4,221,1,3,0.803,0,2,2,18,592766,217000000000.0,9189156734,38,5
681,0,1,1,1,2,0,1,99242,6607,6583958,300,1,2,29,1,604,1270188,0.165,3,17510,0,0,2,1,3461575,0,4,50415,3,4,1,0,1,221,0,2,5.183,2,2,7,28,566125,178000000000.0,9629994664,1,1
682,0,13,1,1,2,1,2,3000,0,407217,360,1,0,38,1,647,36000,4.373,3,13119,1,0,3,0,0,0,4,2000,4,5,1,0,1,1,1,4,11.312,1,2,4,19,998875,999000000000.0,9390835211,13,4
683,0,13,0,0,2,1,2,3000,0,5733567,300,1,1,35,0,633,36000,0.496,3,1487,1,0,1,1,0,1,2,2000,1,3,1,1,4,0,3,0,159.266,2,2,3,26,104086,844000000000.0,9795728575,13,12
684,0,17,0,0,3,1,1,22701,14427,1880936,360,1,2,22,0,665,445536,0.66,1,24519,0,0,8,1,1330197,0,4,12932,2,1,1,1,2,1,2,2,4.222,0,2,5,15,980183,819000000000.0,9124883971,17,2
685,0,24,1,0,0,0,1,53357,0,320658,48,1,0,20,0,667,640284,0.185,5,9863,0,0,2,1,1967622,0,1,23098,4,5,1,0,4,0,0,4,0.501,2,2,4,22,86284,984000000000.0,9681123038,24,3
686,0,22,0,1,0,0,1,9931,0,2467724,240,1,1,18,0,672,119172,0.0,1,0,1,0,0,1,0,0,4,9931,2,4,1,1,2,52,0,1,20.707,1,4,8,21,664382,812000000000.0,9009921779,22,0
687,0,0,1,0,3,0,1,62873,0,259852,24,1,0,31,0,742,754476,0.0,5,0,0,0,1,1,1855988,1,1,24773,1,0,1,0,1,1,3,3,0.344,0,2,8,21,607737,287000000000.0,9070532601,0,15
688,0,0,1,0,2,0,1,48262,0,546191,36,1,1,36,0,775,579144,0.578,0,27903,1,0,0,1,1677296,0,4,17115,0,0,0,1,2,16,3,4,0.943,0,2,3,11,44552,910000000000.0,9136090858,0,15
689,0,0,1,1,2,0,2,53971,52582,275296,36,1,1,32,0,658,1278636,0.241,5,25701,2,0,3,5,3270592,0,3,55490,0,5,1,1,4,219,0,3,0.215,0,2,5,9,88268,105000000000.0,9587366271,0,9
690,0,32,0,1,2,0,1,68419,0,1008160,60,1,2,35,0,696,821028,0.031,0,2145,0,0,1,1,2515921,0,0,30760,0,0,1,0,1,0,4,3,1.228,2,2,8,10,664953,969000000000.0,9561547315,32,13
691,0,24,0,1,1,0,1,102809,59850,1334421,120,1,2,34,0,724,1951908,0.0,1,0,3,0,4,1,5561134,0,1,68798,1,1,1,1,3,30,3,3,0.684,1,2,7,8,323731,979000000000.0,9902837727,24,16
692,0,22,1,1,0,0,1,50441,31805,494945,36,1,1,30,0,743,986952,0.255,5,20976,0,0,1,1,2425728,0,1,40985,0,0,1,1,3,1,3,3,0.501,0,4,6,16,283798,967000000000.0,9441610197,22,1
693,0,13,1,0,1,0,1,77614,83175,1299462,36,0,2,31,0,580,1929468,0.312,0,50115,1,1,5,1,6135576,0,4,65216,3,6,1,1,1,3,0,2,0.673,0,2,0,5,532134,846000000000.0,9273042763,13,11
694,0,31,1,1,2,0,2,78409,0,9903107,300,1,0,56,1,661,940908,0.418,3,32780,0,0,1,1,3004273,0,1,36589,4,5,1,0,3,162,0,0,10.525,2,2,6,16,962996,144000000000.0,9096906764,31,16
695,0,9,1,1,1,0,2,8321,0,190224,360,1,2,18,0,604,99852,0.535,3,4453,1,0,0,3,0,0,3,2000,4,2,1,1,3,217,2,1,1.905,0,3,3,11,94405,288000000000.0,9587271743,9,16
696,0,4,0,1,0,0,2,3000,1028,692188,48,1,2,28,0,646,48336,0.0,0,0,0,0,1,2,0,0,2,2000,3,3,1,0,4,214,1,1,14.32,2,2,7,8,467746,164000000000.0,9738775833,4,9
697,0,38,0,1,0,0,1,5000,0,669144,120,0,2,38,1,587,60000,6.113,3,30566,1,0,2,1,311470,0,4,5000,0,3,1,0,4,217,3,2,11.152,1,2,7,28,929802,770000000000.0,9386028262,38,12
698,0,33,0,1,0,0,1,52598,57760,342569,24,1,2,41,0,609,1324296,0.052,6,5752,0,0,3,1,3318079,1,3,51232,4,6,1,1,0,220,4,1,0.259,0,3,9,12,475595,41231905772.0,9044100794,33,15
699,0,13,1,0,2,1,3,1911,0,77848,180,1,2,31,1,640,22932,23.392,1,44703,0,0,1,1,378355,0,4,1911,3,1,1,1,0,215,2,4,3.395,1,2,3,11,929036,245000000000.0,9224870987,13,17
700,0,4,0,0,2,1,3,5209,1393,1342198,48,1,1,42,1,712,79224,6.777,0,44745,0,0,0,1,0,0,2,2000,3,3,1,0,3,0,3,0,16.942,1,2,7,28,379465,963000000000.0,9043261189,4,0
701,0,31,1,0,0,0,3,15160,7051,1618620,360,0,2,30,1,578,266532,0.684,1,15201,0,0,1,1,1019537,0,4,6730,3,1,1,1,4,1,3,4,6.073,2,2,4,17,535707,469000000000.0,9672020095,31,10
702,0,24,0,1,0,1,1,25628,2827,256920,60,0,1,30,0,569,341460,0.626,0,17805,1,1,8,1,1478185,1,0,8683,3,6,1,1,1,11,0,1,0.752,1,2,7,28,960563,220000000000.0,9795001732,24,1
703,0,1,1,0,0,0,1,77996,0,548070,24,1,2,37,0,756,935952,0.003,2,245,1,0,2,1,3019607,0,4,32503,4,3,0,1,3,0,2,1,0.586,0,2,3,11,838142,73971307221.0,9138690871,1,13
704,0,1,0,1,0,1,2,30000,0,58772,12,1,1,35,0,622,360000,0.024,4,727,1,0,4,1,994131,0,4,18078,4,2,1,1,0,175,2,4,0.163,1,2,1,0,493395,210000000000.0,9817074436,1,0
705,0,2,0,0,0,0,1,60282,0,664206,24,1,2,35,0,703,723384,0.472,2,28468,1,0,6,1,1869981,0,4,28257,2,5,1,1,1,0,1,4,0.918,1,3,6,3,392626,442000000000.0,9394120944,2,2
706,0,0,1,1,0,1,1,31182,37120,23769,360,1,1,29,0,714,819624,0.35,1,23897,0,0,1,1,2958922,1,4,25781,2,0,0,1,3,1,0,4,0.029,0,2,1,0,574678,690000000000.0,9617948024,0,12
707,0,38,2,0,1,1,3,12969,3095,8786829,300,1,1,24,0,708,192768,0.0,3,0,0,0,0,1,747121,0,1,10572,2,6,1,0,1,217,4,1,45.582,1,2,8,10,39328,852000000000.0,9912686498,38,11
708,0,4,1,1,0,0,1,96967,0,1496024,180,0,2,38,1,761,1163604,0.381,1,36988,1,1,0,1,2935892,0,4,38616,2,1,1,1,4,215,1,3,1.286,0,2,9,6,941303,869000000000.0,9447408378,4,8
709,0,29,1,1,2,1,1,35588,0,528407,36,1,1,37,0,721,427056,0.0,4,0,4,0,2,1,1267442,0,4,20833,2,2,1,1,4,0,3,2,1.237,0,3,3,11,313875,907000000000.0,9698369235,29,10
710,0,23,0,1,1,1,1,16131,14521,18931,24,0,1,25,0,556,367824,0.904,5,27698,2,0,1,1,699833,0,3,12066,0,5,1,1,3,182,4,0,0.051,2,3,9,24,223725,486000000000.0,9654622021,23,14
711,0,18,1,1,2,0,3,10540,0,1718056,60,1,0,54,1,680,126480,4.668,1,49197,1,0,0,1,646655,0,4,10540,4,0,1,1,0,221,3,4,13.584,0,2,0,23,986392,721000000000.0,9886346739,18,15
712,0,38,0,1,0,0,1,31813,0,55917,48,1,0,43,1,634,381756,1.376,5,43764,1,0,2,1,1401019,0,4,19669,0,2,0,1,3,199,3,4,0.146,0,2,3,11,153691,88991141600.0,9916923273,38,2
713,0,38,1,0,2,0,3,3902,0,6593067,300,0,2,25,1,577,46824,0.0,3,0,0,0,0,1,182729,0,2,3902,2,4,1,1,0,0,0,1,140.805,0,2,3,13,397827,898000000000.0,9867463000,38,3
